crop,region,land_size_ha,soil_ph,rainfall_mm,temperature_c,humidity_pct,elevation_m,irrigation,fertilizer_type,yield_tons_per_ha,total_yield_tons,year
onion,North West,17.36,7.3,1871,18.285726410106342,83.03924506340616,1496,0,organic,18.988,329.625,2019
cocoyam,Adamawa,6.85,5.3,1023,21.487202197817435,57.38375701729036,982,1,none,5.026,34.426,2019
rice,South West,25.0,5.1,3358,24.153558830748715,89.23459852841975,432,0,mixed,4.106,102.639,2022
maize,Far North,48.82,7.2,455,33.77266006623647,43.25194242005809,360,0,inorganic,0.51,24.882,2023
palm_oil,Centre,17.9,6.9,1492,24.829241532299594,78.84415285748642,660,0,mixed,4.942,88.459,2021
palm_oil,East,6.71,6.6,1766,22.27312046317693,82.59970346129165,507,0,inorganic,4.855,32.575,2021
cocoyam,Far North,15.94,4.7,476,30.738219213185463,34.310111767652636,233,1,mixed,2.009,32.03,2021
tomato,East,19.04,4.8,1748,25.05521231217625,71.58576776239975,657,0,mixed,24.772,471.659,2022
potato,South,1.32,6.4,1615,25.922110126053887,77.39480052361897,413,0,none,10.292,13.585,2022
cocoyam,Adamawa,19.86,6.4,1148,23.811321148635525,63.85852455879154,984,1,none,5.358,106.411,2018
cocoa,Adamawa,48.73,6.0,1105,21.706696524206947,61.41745028613102,955,0,none,0.32,15.609,2024
potato,North West,17.57,5.5,1724,17.1616999363498,75.80095109262444,1596,0,inorganic,14.442,253.749,2024
rice,Far North,8.48,5.9,651,33.7324164508388,32.664128132556264,377,1,mixed,1.397,11.848,2018
cocoa,Far North,12.77,6.8,430,31.88304716472567,44.36597882499557,241,0,mixed,0.152,1.944,2020
sorghum,East,40.73,6.3,1852,24.94178245055008,87.9387349169572,610,1,none,1.774,72.256,2019
maize,East,22.47,7.5,1541,23.15850301725365,89.20176816590434,504,0,organic,2.506,56.318,2019
cocoa,South,28.06,4.8,1725,24.036258414419326,85.66235630126336,480,1,inorganic,0.689,19.34,2018
coffee,South West,3.33,4.5,3514,25.815266958015755,90.38905169179358,439,0,none,0.42,1.398,2020
onion,North,45.78,6.8,765,31.341513560715196,40.873470596650854,313,1,organic,10.477,479.641,2018
coffee,South West,8.17,6.8,3508,23.821902281104997,83.8538579217341,407,0,inorganic,0.534,4.362,2020
cocoyam,North West,31.98,7.2,1675,20.15052757173192,76.18862791103626,1493,0,mixed,7.675,245.443,2019
onion,East,1.57,7.1,1677,22.31447952641935,73.89091737925558,647,1,none,21.427,33.64,2016
maize,North,4.04,6.7,989,28.6571259004769,50.19710583157206,489,1,mixed,1.442,5.825,2024
sorghum,Far North,24.51,4.7,633,31.178799632269335,40.82362753291966,268,1,organic,0.553,13.556,2017
rice,Far North,38.31,7.1,477,31.191501550658955,30.279114834641696,278,0,none,0.636,24.362,2024
plantain,Far North,15.58,7.4,554,33.19075358372378,25.987987231821055,238,1,organic,3.133,48.807,2021
sorghum,Adamawa,8.51,6.1,1368,23.671722716547716,58.383652791947696,863,1,mixed,1.216,10.349,2024
palm_oil,East,17.73,5.4,1562,22.43709621751651,71.76809315534061,684,0,inorganic,4.992,88.516,2023
maize,South West,49.61,6.4,3568,26.42617499494314,86.38474609355396,312,0,organic,3.154,156.472,2018
sorghum,North West,10.98,4.8,1631,18.566705977151067,76.06528888996584,1446,0,inorganic,1.375,15.1,2018
cocoyam,East,33.62,6.8,1842,22.569812810751795,76.04476918868792,641,0,mixed,6.886,231.496,2018
tomato,Centre,19.3,6.6,1484,23.853619845514245,80.10829774881175,685,0,inorganic,22.914,442.236,2022
cocoyam,Littoral,40.3,7.2,2862,28.499249756786583,89.52050541347927,99,0,none,6.896,277.92,2017
plantain,North West,46.24,5.2,1643,18.763801483742157,85.71894134000209,1428,1,inorganic,11.433,528.648,2018
sorghum,East,36.4,6.1,1828,25.419142434518502,76.3638238425396,642,1,none,1.87,68.071,2021
cocoa,North,39.91,5.7,915,28.862801744471234,36.0535796712279,393,1,none,0.321,12.805,2016
cassava,East,28.63,7.3,1740,24.208451712165292,74.39608172028085,577,1,organic,15.059,431.131,2017
plantain,West,6.29,4.9,1716,21.007292581749358,71.03853798221087,1203,0,mixed,9.209,57.922,2019
rice,Centre,5.28,4.7,1696,25.25910437143312,80.91669707051547,783,1,inorganic,3.953,20.871,2019
tomato,South West,7.53,7.2,3583,25.115847318875375,92.2065609775918,481,1,mixed,36.67,276.121,2024
palm_oil,South West,24.24,7.0,3382,26.08427719680076,78.37583470825528,478,0,organic,5.73,138.889,2016
cocoyam,South West,6.66,7.2,3327,23.344314591411433,94.51187928736834,479,1,mixed,9.163,61.027,2021
cocoa,West,37.26,6.9,1603,19.10430237232486,66.56904717613811,1211,0,organic,0.507,18.878,2016
tomato,West,38.24,6.5,1534,21.93341266632624,78.20568602283808,1228,0,organic,22.844,873.555,2021
cassava,Far North,26.86,5.5,435,30.22698368851656,42.88972504196729,230,0,organic,3.822,102.663,2019
cassava,West,37.56,5.5,1706,18.17018419633207,65.80912759703847,1131,1,mixed,12.966,487.014,2019
potato,South,17.98,4.6,1607,24.676416589139016,83.18025532021908,445,1,organic,16.123,289.898,2016
plantain,Far North,41.71,6.7,534,30.688952229369114,34.07387064251475,298,0,organic,2.11,87.997,2021
cocoyam,West,22.07,5.8,1556,20.9246005965938,66.45444158934569,1227,1,mixed,5.948,131.283,2022
rice,North,19.0,7.4,667,30.16004252749606,49.31118084048156,496,0,none,1.198,22.763,2023
coffee,South West,44.37,5.6,3676,25.95711189998376,76.96303634111277,363,1,mixed,0.645,28.61,2016
beans,West,23.72,6.2,1498,18.562102147779406,72.45437858941365,1197,0,mixed,1.131,26.83,2017
palm_oil,North,18.06,5.5,990,30.79635071306473,43.568465810921936,339,1,organic,2.253,40.697,2022
maize,South West,36.84,5.4,3674,26.716784963843914,79.59263422330298,381,1,mixed,3.585,132.079,2017
cassava,Centre,13.47,6.3,1795,26.911543760325767,87.21643497866873,700,1,inorganic,15.254,205.47,2024
cocoyam,North,12.9,5.0,601,31.46910575474384,43.016532175781734,394,1,none,3.227,41.623,2023
onion,Centre,20.18,4.9,1531,23.14340672339617,79.85209448492404,748,0,inorganic,16.013,323.135,2022
groundnut,Littoral,37.56,4.6,2680,28.509017542870183,73.2900143676414,-10,0,mixed,1.956,73.482,2020
cassava,West,49.5,4.7,1702,18.227091566896434,82.32568356420396,1147,1,organic,13.005,643.738,2018
cassava,West,44.77,5.4,1763,21.820657200824524,66.03586919143392,1126,1,none,13.876,621.221,2020
plantain,West,1.51,5.0,1633,21.526221297502378,69.68723656043835,1268,0,organic,9.193,13.881,2018
cassava,Far North,14.99,6.4,336,30.50729663195201,28.553281662753108,326,0,none,2.392,35.86,2022
cassava,South,27.16,7.5,1866,25.166710436453442,79.36463704347787,438,0,organic,14.436,392.094,2021
onion,North West,27.2,6.8,1947,20.296733669576103,86.24445469224557,1505,0,organic,19.722,536.452,2023
sorghum,Littoral,13.65,5.6,2714,26.28577079976327,77.61202167090691,15,1,none,1.979,27.008,2024
maize,Adamawa,26.95,6.5,1374,21.04741741715072,61.62007990588958,959,0,mixed,1.87,50.402,2020
rice,Littoral,9.2,6.2,2767,28.583239184292005,83.69938533246933,38,1,mixed,5.167,47.533,2021
cocoyam,North,39.68,7.3,632,29.012483729057447,36.00565227680178,409,0,none,3.208,127.294,2024
cocoa,West,28.91,5.3,1613,19.99677897119681,80.89565968316273,1258,1,none,0.568,16.414,2019
palm_oil,Centre,5.08,5.4,1550,25.577425757861096,74.74306446668675,607,1,mixed,5.042,25.613,2016
beans,Adamawa,0.62,7.2,1396,20.261587299208948,63.63122000876479,919,0,organic,0.815,0.505,2023
onion,Far North,40.63,4.6,302,30.005233456334807,38.7542527254869,276,0,none,2.712,110.198,2021
potato,Adamawa,44.27,6.8,1222,23.487513297579373,54.035745957703824,953,0,none,6.731,297.987,2021
cocoa,Adamawa,19.42,4.7,1203,21.680994989619172,53.06785228334787,939,1,organic,0.397,7.704,2017
cocoa,South West,23.8,5.2,3334,24.752234989669052,80.7994485313843,372,0,inorganic,0.682,16.228,2017
rice,South,48.21,5.6,1973,24.974514275921074,91.44102676206514,417,0,inorganic,3.953,190.57,2022
plantain,North West,15.68,5.6,1725,20.52604576850471,77.13872198059596,1483,1,mixed,12.886,202.053,2019
tomato,Far North,14.51,4.9,607,31.253830690840026,32.60399841556832,229,0,mixed,8.865,128.635,2021
palm_oil,West,42.19,7.2,1685,20.66290484757045,76.61041253885516,1115,1,mixed,4.642,195.834,2016
palm_oil,West,8.77,7.1,1770,21.88835781523295,82.959101856879,1133,1,inorganic,5.132,45.005,2018
coffee,West,28.22,5.1,1501,20.508882111387884,71.16637197055127,1223,1,none,0.454,12.822,2023
rice,West,18.68,5.8,1758,21.121505645910958,78.92177549930189,1221,1,organic,3.868,72.257,2020
rice,Littoral,11.95,6.0,2729,28.625677862812417,77.47037591749998,9,1,mixed,5.08,60.71,2022
groundnut,North,48.91,4.9,940,29.042146367195084,40.665943897956296,320,0,mixed,0.736,35.988,2016
tomato,North,39.81,7.2,965,29.071168258683535,52.236804118038734,424,0,organic,11.215,446.474,2017
cassava,Centre,26.95,4.6,1430,25.79194792005148,80.07442366728928,716,0,mixed,12.054,324.846,2019
rice,South,3.59,6.3,1699,25.75274769331331,88.00522232096438,533,1,organic,4.784,17.174,2023
onion,Centre,45.36,5.8,1764,25.921455102876294,75.46316973122593,681,1,mixed,18.902,857.394,2021
potato,South,11.21,6.4,1714,26.66406408556624,86.2369174335632,412,0,mixed,14.71,164.9,2021
cocoyam,Littoral,8.41,7.2,2846,27.824490816564964,72.52048382085884,92,0,organic,7.788,65.501,2017
tomato,South West,28.7,6.6,3505,23.242652213140182,79.799931118829,328,0,inorganic,28.175,808.625,2020
cocoyam,North West,10.33,7.3,1634,20.61584417321726,78.08201034238574,1423,0,organic,6.175,63.789,2019
rice,West,34.51,5.3,1666,21.386578690893522,76.94319828233935,1220,1,organic,4.035,139.256,2017
tomato,South West,19.51,4.8,3512,26.742636850751452,75.31517298887549,413,0,none,17.461,340.673,2021
groundnut,Centre,23.35,5.3,1700,25.815966700704312,71.12940913967242,732,0,inorganic,1.437,33.552,2023
palm_oil,Adamawa,27.87,5.4,1040,21.439551228922557,62.54099381478165,826,0,none,2.687,74.884,2016
maize,West,1.35,6.6,1659,20.57792227645119,69.83881805327944,1216,0,mixed,2.353,3.177,2022
plantain,Adamawa,28.42,5.9,1062,23.415875319223392,68.76410521663243,899,0,mixed,8.431,239.623,2022
plantain,South,48.71,4.7,1714,27.235981270934392,89.3807596268139,557,0,mixed,10.844,528.211,2020
rice,Centre,15.09,4.8,1695,25.409672818490016,75.15519369760771,621,1,mixed,3.889,58.692,2021
coffee,North West,45.92,5.8,1630,20.750737452501383,76.27234670673923,1420,0,inorganic,0.54,24.787,2016
maize,Centre,45.79,5.1,1662,26.093710195179522,81.70193274138563,752,1,inorganic,2.903,132.927,2021
potato,Littoral,19.62,7.4,2614,25.18659871358072,86.07320250947794,-12,0,organic,15.332,300.818,2016
tomato,Centre,32.9,6.4,1518,25.21388654607084,82.10192652774721,726,0,mixed,22.882,752.803,2018
groundnut,East,46.33,4.8,1562,24.798194534594103,70.57697995154129,514,1,none,1.865,86.383,2021
cassava,South,48.65,6.7,1867,25.98468732851594,92.49037379480032,511,0,organic,14.352,698.244,2021
cocoyam,North West,32.53,5.6,1960,19.46438883797013,69.51173105970526,1425,0,mixed,6.87,223.475,2016
cassava,Far North,38.78,6.4,583,32.73631688540655,36.84464647861336,226,0,none,3.71,143.858,2018
beans,West,30.12,7.5,1574,20.363667133631388,79.64644693030021,1189,0,mixed,1.134,34.163,2019
coffee,Adamawa,7.92,6.9,1348,20.782103908635197,61.55475802481983,896,1,none,0.364,2.883,2021
tomato,Adamawa,37.3,4.5,1016,21.07968936164143,62.01219621072653,966,0,mixed,14.594,544.363,2021
plantain,Centre,3.17,5.8,1698,26.908128363068737,84.81592396189001,765,0,organic,10.879,34.488,2020
cocoa,Adamawa,44.38,5.1,1171,20.81854773705036,65.84729218666516,833,0,organic,0.404,17.928,2020
potato,Adamawa,42.98,5.3,1351,23.908861019302073,60.81235534652768,899,1,inorganic,10.63,456.883,2017
coffee,South,49.88,6.0,1942,26.694897883982485,84.06411634076638,553,1,organic,0.56,27.947,2020
plantain,South,37.91,5.1,1693,24.99500770620145,86.44917513651386,596,0,inorganic,11.159,423.027,2019
tomato,Adamawa,30.53,4.7,1368,21.32869332706086,55.74793531163768,849,0,inorganic,14.581,445.155,2016
beans,North,14.86,7.1,956,31.64637060190875,41.71851625269315,366,1,organic,0.62,9.211,2019
maize,South,30.76,6.5,1985,24.71055773278045,84.45693732803949,491,0,mixed,2.837,87.271,2018
tomato,East,39.97,5.3,1644,24.24320940822769,71.42563113119796,553,1,inorganic,31.913,1275.555,2017
cocoyam,West,21.13,6.6,1659,18.976022318453417,65.09304248566858,1134,1,none,6.879,145.349,2023
cassava,North West,16.17,6.5,1628,20.927145114750317,76.4994752518675,1520,1,none,16.288,263.385,2023
palm_oil,North West,22.88,5.3,1921,20.155369807499543,86.38082702042227,1450,0,inorganic,4.83,110.513,2020
sorghum,North,21.79,4.5,827,28.250246324424573,40.80738459858952,417,0,organic,0.661,14.393,2020
onion,Centre,26.19,6.4,1581,23.29773688466568,86.27784687337997,696,0,inorganic,18.209,476.881,2023
palm_oil,South,43.97,4.8,1961,27.37091060798645,90.81258751352345,455,1,organic,5.694,250.376,2016
cocoyam,North West,19.76,4.7,1627,19.48194903018509,76.50493584332618,1430,1,inorganic,8.035,158.762,2020
tomato,Centre,46.5,6.7,1553,26.460896942684116,75.3324976999643,743,0,mixed,23.525,1093.923,2017
cassava,South,1.35,6.9,1695,25.930153263343925,83.39851513406614,583,1,none,15.347,20.718,2016
cassava,Far North,44.42,5.4,486,32.78805417794096,41.08416393693939,387,1,organic,4.628,205.578,2017
cocoyam,East,15.54,4.8,1733,25.29911902245611,83.33612735274458,551,0,mixed,7.527,116.969,2021
beans,South,38.21,6.0,1620,25.067908201662995,86.17454277020131,593,0,organic,1.352,51.678,2021
tomato,Far North,11.45,5.4,667,32.504259227681075,40.96304152897915,359,0,none,3.844,44.009,2024
coffee,South West,48.58,6.4,3554,24.722234534075106,89.27163871118358,395,1,none,0.649,31.51,2020
potato,Far North,14.7,5.2,485,31.51368317983408,38.10160467938523,280,0,organic,3.06,44.976,2020
potato,Far North,19.43,5.8,313,33.0279398908805,29.869778729499526,372,0,mixed,4.658,90.498,2019
rice,South West,38.29,5.5,3568,25.498436274929883,78.22502330337798,485,1,inorganic,5.064,193.89,2016
cocoyam,Adamawa,40.88,7.3,1118,22.98417016606139,59.621424677258176,916,1,organic,5.515,225.459,2022
cassava,West,34.32,5.7,1772,20.58044244837475,75.21715351893977,1192,1,organic,12.815,439.802,2019
plantain,East,43.33,4.5,1814,22.687189487389556,85.43234593257085,592,0,organic,10.439,452.332,2020
coffee,Littoral,27.71,6.4,2969,25.573975076606335,77.07438410559632,88,1,none,0.619,17.159,2020
cocoyam,East,5.09,7.1,1755,23.47501674887818,88.91975833425454,534,0,mixed,6.972,35.488,2024
sorghum,North West,16.91,5.7,1672,18.8808731032747,75.6774828874046,1581,1,inorganic,1.674,28.305,2018
tomato,Adamawa,48.72,6.6,1146,22.30936150423868,61.96251085457695,878,0,none,10.752,523.84,2018
palm_oil,South West,39.24,7.4,3593,25.18811803427009,92.86563320748203,326,0,mixed,5.631,220.944,2020
rice,East,20.52,6.0,1784,22.222505800395602,87.42856431320888,500,0,organic,3.811,78.191,2016
plantain,Littoral,47.58,4.8,2953,28.201734630107413,82.18697245258083,81,0,none,9.871,469.67,2018
cocoyam,North,28.61,6.7,984,28.161980172678938,44.58723071973235,317,0,none,2.456,70.274,2018
cassava,North,0.8,6.5,732,30.131499588412524,40.451118663626254,435,0,mixed,7.672,6.138,2022
cocoa,West,19.47,7.4,1471,18.746490814709055,68.51004871944882,1150,0,inorganic,0.508,9.899,2018
cocoyam,Littoral,29.38,5.3,2786,26.584581913955464,74.07588595672576,66,1,organic,8.979,263.794,2019
maize,West,19.41,4.5,1539,18.83096626960976,72.0904334336882,1130,1,organic,2.603,50.523,2021
coffee,South,19.47,5.1,1774,26.03706000093928,89.75788762054208,538,1,organic,0.575,11.196,2019
maize,Littoral,4.53,5.3,2884,27.208002860034696,88.24513071103465,88,1,organic,3.391,15.36,2019
plantain,Centre,2.15,7.4,1762,23.077619485659067,73.5967669847348,731,0,mixed,10.544,22.669,2017
potato,South West,47.16,6.0,3544,24.696822018568092,86.62595979837786,343,0,mixed,16.414,774.068,2021
sorghum,North West,22.28,6.8,1852,20.619031751705712,87.85281819439132,1441,0,mixed,1.554,34.618,2018
palm_oil,East,39.91,6.7,1796,24.089913933333857,71.05224011681523,679,0,inorganic,5.223,208.446,2019
potato,North West,29.03,5.8,1827,18.269851900480468,70.31801468414002,1507,1,inorganic,16.763,486.642,2021
cocoyam,North West,44.63,7.3,1844,17.7315658796258,83.44199828794768,1525,1,organic,7.883,351.828,2019
potato,South,47.55,4.9,1616,24.947781079151625,86.86909116982497,498,0,mixed,13.814,656.87,2018
cocoyam,North West,13.14,5.1,1601,19.417685363326473,74.75982052933965,1543,1,inorganic,6.879,90.391,2018
maize,West,13.39,6.2,1507,20.91568500882278,82.97050248286621,1152,0,mixed,2.497,33.44,2017
palm_oil,South,2.15,5.8,1866,27.36539577049492,84.75533328871325,584,1,none,5.606,12.052,2023
potato,West,46.64,6.6,1582,20.62176606509028,82.5051131190093,1205,1,organic,14.788,689.714,2020
maize,Far North,16.96,5.7,317,31.337620567805637,27.625059647888676,252,1,mixed,0.852,14.445,2022
sorghum,Adamawa,7.64,6.1,1238,22.184089733647653,54.74888271202987,836,0,none,0.739,5.647,2023
onion,East,28.74,5.5,1575,24.43885634743799,83.8843316903873,592,0,inorganic,20.172,579.73,2022
rice,South,35.59,6.0,1784,27.037068496757318,88.598266252207,464,1,inorganic,4.535,161.396,2016
coffee,Far North,42.28,6.3,601,32.54615817633745,41.8002568650207,376,1,mixed,0.179,7.559,2018
palm_oil,East,15.16,5.3,1780,23.965001932804018,78.63952116899489,666,1,inorganic,4.992,75.673,2024
sorghum,South West,10.12,6.4,3615,24.733404104409903,87.81226944803493,300,1,organic,2.179,22.051,2021
tomato,North West,4.02,6.5,1652,17.456521367697356,82.29697341638976,1547,0,mixed,25.933,104.25,2022
palm_oil,North,48.98,7.4,923,31.237118700904432,43.82259484463758,339,0,inorganic,2.229,109.173,2024
potato,West,11.41,5.4,1717,20.214782997206154,82.55560993784948,1129,1,mixed,14.905,170.065,2019
onion,Littoral,24.03,5.6,2742,26.08853965357358,77.8850106968284,146,0,none,15.457,371.429,2018
rice,West,21.73,6.2,1697,20.318207105189394,79.82630508943467,1109,1,none,4.008,87.095,2016
rice,North,19.13,6.8,863,28.5144007951768,53.199589489006854,440,0,none,0.967,18.497,2019
potato,Far North,37.25,4.6,371,32.819381420544474,32.010556338826234,248,0,none,2.969,110.586,2017
groundnut,North West,2.0,7.3,1984,18.540967991244877,78.08886235629748,1418,0,inorganic,1.769,3.537,2016
palm_oil,Littoral,48.53,7.3,2607,28.876423402222635,73.67445554245768,-48,1,inorganic,6.01,291.676,2017
tomato,South,30.8,5.7,1716,26.83733972166671,85.61632087570706,515,0,inorganic,24.423,752.242,2018
tomato,Far North,41.69,6.8,661,32.04142527046704,36.05534479182714,245,1,mixed,10.023,417.857,2017
cassava,West,42.25,5.4,1648,20.828363310995805,82.57030459936507,1148,1,mixed,12.143,513.03,2022
potato,Adamawa,16.75,6.6,1181,23.54857744142843,61.68550840366308,969,1,organic,10.921,182.93,2024
groundnut,West,39.92,5.1,1638,21.930562998811276,66.23769289447871,1137,1,none,1.701,67.914,2021
sorghum,Adamawa,48.18,6.4,1316,22.039431141478794,58.59515680452365,969,1,organic,1.242,59.837,2017
coffee,West,31.29,6.8,1533,21.4309730186825,81.8897361616063,1291,0,inorganic,0.396,12.398,2020
tomato,Centre,9.31,6.2,1609,25.326145785094347,69.39075606308629,684,1,organic,31.655,294.708,2016
potato,North,9.65,6.6,646,28.59146051551283,54.67361009656754,320,1,organic,7.88,76.042,2020
plantain,Adamawa,8.62,6.9,1043,23.91724307424137,68.04618794117084,808,0,none,6.081,52.417,2020
beans,North,46.62,5.9,904,29.651345372752747,42.92277911696558,382,0,inorganic,0.593,27.63,2016
plantain,East,27.71,6.8,1559,25.31969670181757,78.84354587000641,692,1,organic,12.608,349.365,2016
sorghum,Far North,7.21,7.4,419,32.307926809419584,25.77622862329618,291,0,inorganic,0.341,2.459,2017
tomato,Far North,14.61,7.3,672,30.981822182443306,35.95449594163778,238,1,mixed,8.737,127.643,2023
plantain,South,41.53,7.3,1848,26.013828130510536,77.47242051037796,542,1,mixed,12.26,509.174,2022
onion,Littoral,25.69,5.7,2909,27.61351264253574,88.84307842459921,149,1,inorganic,23.148,594.672,2022
cocoyam,Adamawa,16.36,6.2,1181,23.002516029260416,57.322264314211615,802,1,mixed,5.576,91.219,2023
